"EFF_DATE","DP_NAME","ARTCC","DP_COMPUTER_CODE","BODY_NAME","BODY_SEQ","ARPT_ID","RWY_END_ID","File","Action","Mods"
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","CLT","18L","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","CLT","18R","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","CLT","36C","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","CLT","36L","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","CLT","36R","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","EQY","ALL","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","IPJ","05","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","IPJ","23","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","JQF","02","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","JQF","20","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","LKR","ALL","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","RUQ","02","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","RUQ","20","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","UZA","ALL","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","VUJ","04R","2","Deleted",""
"2026/03/19","KILNS","ZTL","KILNS5.KILNS","MUNBE-KILNS","1","VUJ","22L","2","Deleted",""
"2026/03/19","KREST","ZOA","KREST3.KREST","KREST","1","RDD","12","2","Deleted",""
"2026/03/19","KREST","ZOA","KREST3.KREST","KREST","1","RDD","16","2","Deleted",""
"2026/03/19","KREST","ZOA","KREST3.KREST","KREST","1","RDD","30","2","Deleted",""
"2026/03/19","KREST","ZOA","KREST3.KREST","KREST","1","RDD","34","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","AKH","03","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","AKH","21","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","CLT","18C","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","CLT","18L","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","CLT","18R","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","CLT","36C","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","CLT","36L","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","CLT","36R","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","EQY","ALL","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","IPJ","05","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","IPJ","23","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","JQF","02","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","JQF","20","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","LKR","ALL","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","RUQ","02","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","RUQ","20","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","UZA","ALL","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","VUJ","04R","2","Deleted",""
"2026/03/19","KRITR","ZTL","KRITR6.KRITR","JDEAN-KRITR","1","VUJ","22L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","50F","17","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","50F","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","ADS","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","AFW","16R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","AFW","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","CPT","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DAL","13L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DAL","13R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DAL","31L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DAL","31R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","13L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","13R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","17C","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","17L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","17R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","18L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","18R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","31L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","31R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","35C","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","35L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","35R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","36L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DFW","36R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","DTO","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","F41","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","F46","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","FTW","16","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","FTW","17","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","FTW","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","FWS","18R","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","FWS","36L","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","GKY","16","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","GKY","34","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","GKY","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","GPM","18","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","GPM","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","HQZ","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","JWY","18","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","JWY","36","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","JWY","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","LNC","31","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","LNC","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","LUD","17","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","LUD","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","NFW","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","RBD","13","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","RBD","17","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","RBD","31","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","RBD","35","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","TKI","ALL","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","WEA","35","2","Deleted",""
"2026/03/19","KUSSO","ZFW","KUSSO2.KUSSO","SALVE-KUSSO","1","WEA","ALL","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","AKH","03","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","AKH","21","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","CLT","18C","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","CLT","18L","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","CLT","18R","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","CLT","36C","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","CLT","36L","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","CLT","36R","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","EQY","ALL","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","IPJ","05","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","IPJ","23","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","JQF","02","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","JQF","20","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","LKR","ALL","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","RUQ","02","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","RUQ","20","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","UZA","ALL","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","VUJ","04R","2","Deleted",""
"2026/03/19","KWEEN","ZTL","KWEEN5.KWEEN","HMMPY-KWEEN","1","VUJ","22L","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","AKH","03","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","AKH","21","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","CLT","18C","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","CLT","18L","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","CLT","18R","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","CLT","36C","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","CLT","36L","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","CLT","36R","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","EQY","ALL","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","IPJ","05","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","IPJ","23","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","JQF","02","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","JQF","20","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","LKR","ALL","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","RUQ","02","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","RUQ","20","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","UZA","ALL","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","VUJ","04R","2","Deleted",""
"2026/03/19","LILLS","ZTL","LILLS3.LILLS","LAMDE-LILLS","1","VUJ","22L","2","Deleted",""
"2026/03/19","LIZRD","ZOA","LIZRD5.LIZRD","LIZRD","1","APC","19L","2","Deleted",""
"2026/03/19","LIZRD","ZOA","LIZRD5.LIZRD","LIZRD","1","APC","19R","2","Deleted",""
"2026/03/19","LIZRD","ZOA","LIZRD5.LIZRD","LIZRD","1","APC","24","2","Deleted",""
"2026/03/19","LIZRD","ZOA","LIZRD5.LIZRD","SGD-LIZRD","1","APC","01L","2","Deleted",""
"2026/03/19","LIZRD","ZOA","LIZRD5.LIZRD","SGD-LIZRD","1","APC","01R","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","EYE","03","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","EYE","21","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","GEZ","01","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","GEZ","19","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","HFY","01","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","HFY","ALL","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","IND","05R","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","IND","23L","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","IND","23R","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","IND","ALL","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","MQJ","25","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","MQJ","ALL","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","TYQ","ALL","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","UMP","33","2","Deleted",""
"2026/03/19","MAREO","ZID","MAREO5.MAREO","MAREO","1","UMP","ALL","2","Deleted",""
"2026/03/19","MINDEN","ZOA","MINDN2.VIKES","IBWIC-VIKES","1","MEV","34","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","50F","17","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","ADS","16","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","ADS","34","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","AFW","16L","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","AFW","16R","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","AFW","34L","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","AFW","34R","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","CPT","15","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","CPT","33","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","DTO","18L","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","DTO","18R","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","DTO","36L","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","DTO","36R","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","F46","17","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","F46","35","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","FTW","16","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","FTW","17","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","FTW","34","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","FTW","35","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","FWS","18R","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","FWS","36L","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","GKY","16","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","GKY","34","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","GPM","18","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","GPM","36","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","HQZ","18","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","HQZ","36","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","LNC","13","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","LNC","31","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","LUD","17","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","NFW","18","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","NFW","36","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","RBD","13","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","RBD","17","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","RBD","31","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","RBD","35","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","TKI","18","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","TKI","36","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","WEA","17","2","Deleted",""
"2026/03/19","NANDR","ZFW","NANDR3.NANDR","CUZNO-NANDR","1","WEA","35","2","Deleted",""
"2026/03/19","NEWHALL","ZLA","NUAL1.IPIHO","IPIHO","1","VNY","16L","2","Deleted",""
"2026/03/19","NEWHALL","ZLA","NUAL1.IPIHO","IPIHO","1","VNY","16R","2","Deleted",""
"2026/03/19","NEWHALL","ZLA","NUAL1.IPIHO","IPIHO","1","VNY","34L","2","Deleted",""
"2026/03/19","NEWHALL","ZLA","NUAL1.IPIHO","IPIHO","1","VNY","34R","2","Deleted",""
"2026/03/19","NUTIY","ZDC","NUTIY1.NUTIY","SCTYP-NUTIY","1","ORF","14","2","Deleted",""
"2026/03/19","NUTIY","ZDC","NUTIY1.NUTIY","SCTYP-NUTIY","1","ORF","32","2","Deleted",""
"2026/03/19","SACAT","ZAB","SACAT3.SACAT","EHISO-SACAT","1","FFZ","22L","2","Deleted",""
"2026/03/19","SACAT","ZAB","SACAT3.SACAT","FEVTI-SACAT","1","FFZ","22R","2","Deleted",""
"2026/03/19","SACAT","ZAB","SACAT3.SACAT","SACAT","1","FFZ","04L","2","Deleted",""
"2026/03/19","SACAT","ZAB","SACAT3.SACAT","SACAT","1","FFZ","04R","2","Deleted",""
"2026/03/19","SAN FRANCISCO","ZOA","SFO4.SFO","NORMM","1","SFO","28L","2","Deleted",""
"2026/03/19","SAN FRANCISCO","ZOA","SFO4.SFO","NORMM","1","SFO","28R","2","Deleted",""
"2026/03/19","SWOPE","ZDC","SWOPE1.SWOPE","GUMPP-SWOPE","1","ORF","14","2","Deleted",""
"2026/03/19","SWOPE","ZDC","SWOPE1.SWOPE","GUMPP-SWOPE","1","ORF","32","2","Deleted",""
"2026/03/19","TRTON","ZLA","TRTON2.TRTON","TRTON-DARRK","1","LAX","06L","2","Deleted",""
"2026/03/19","TRTON","ZLA","TRTON2.TRTON","TRTON-DARRK","1","LAX","06R","2","Deleted",""
"2026/03/19","TRTON","ZLA","TRTON2.TRTON","TRTON-DARRK","1","LAX","07L","2","Deleted",""
"2026/03/19","TRTON","ZLA","TRTON2.TRTON","TRTON-DARRK","1","LAX","07R","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","AKH","03","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","AKH","21","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","CLT","18C","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","CLT","18L","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","CLT","18R","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","CLT","36C","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","CLT","36L","2","Deleted",""
"2026/03/19","WEAZL","ZTL","WEAZL5.WEAZL","WHFRD-WEAZL","1","CLT","36R","2","Deleted",""
