"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","CHARTING_TYPE_DESC","File","Action","Mods"
"2026/04/16","ACIGE","PA","AK","US","CONTROLLER","2","Deleted",""
"2026/04/16","ACUNO","K6","VA","US","CONTROLLER","2","Deleted",""
"2026/04/16","AGAST","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","AJAYS","K5","IN","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","AJAYS","K5","IN","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","AMDEE","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","AMOSE","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","ANARE","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","ANUNE","K7","NC","US","SPECIAL DP","2","Deleted",""
"2026/04/16","ANUNE","K7","NC","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","ARCAD","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","AWJUB","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","AYSHA","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","BAABE","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","BAFEL","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","BAIZA","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","BAKDE","K2","CA","US","SPECIAL DP","2","Deleted",""
"2026/04/16","BAKDE","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","BALEY","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","BAYJY","K2","CA","US","CONTROLLER","2","Deleted",""
"2026/04/16","BEDAY","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","BETAY","K5","MI","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","BETAY","K5","MI","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","BETAY","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","BLOON","K3","NE","US","IAP","2","Deleted",""
"2026/04/16","BOAGY","K2","UT","US","IAP","2","Deleted",""
"2026/04/16","BOART","K1","WY","US","IAP","2","Deleted",""
"2026/04/16","BOHUW","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","BONVL","K1","OR","US","CONTROLLER","2","Deleted",""
"2026/04/16","BONVL","K1","OR","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","BUCRA","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","BUDPY","K2","NM","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","BUNTS","K6","PA","US","CONTROLLER","2","Deleted",""
"2026/04/16","BURGE","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","BYRNS","K5","IL","US","IAP","2","Deleted",""
"2026/04/16","BZXIV","K1","ID","US","ENROUTE HIGH","2","Deleted",""
"2026/04/16","BZXIV","K1","ID","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","CABIS","K6","PA","US","NOT REQUIRED","2","Deleted",""
"2026/04/16","CADAY","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","CAGYA","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","CAKRO","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","CAMPO","K6","ME","US","IAP","2","Deleted",""
"2026/04/16","CASTA","K2","CA","US","CONTROLLER","2","Deleted",""
"2026/04/16","CASTY","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","CASUP","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","CAVOK","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","CAVOX","K7","NC","US","SPECIAL DP","2","Deleted",""
"2026/04/16","CAVOX","K7","NC","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","CAVRN","K4","TX","US","CONTROLLER","2","Deleted",""
"2026/04/16","CEGUL","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","CEPED","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","CERIN","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","CEXUD","K5","IL","US","IAP","2","Deleted",""
"2026/04/16","CFBCX","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","CFCDM","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","CFDWQ","K6","ME","US","IAP","2","Deleted",""
"2026/04/16","CFDXS","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","CFDZL","K6","ME","US","NOT REQUIRED","2","Deleted",""
"2026/04/16","CFVFZ","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","CHEVY","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","CHEZE","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","CHOWE","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","CIBAY","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","CILSO","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","CINDR","K2","UT","US","IAP","2","Deleted",""
"2026/04/16","CINEN","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","CIPET","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","CIVEG","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","CLIPT","K7","NC","US","SPECIAL DP","2","Deleted",""
"2026/04/16","CLIPT","K7","NC","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","CLOAK","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","COALA","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","COBOS","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","COBUV","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","COCDO","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","COHKU","K5","IL","US","IAP","2","Deleted",""
"2026/04/16","COILD","K6","VT","US","SPECIAL DP","2","Deleted",""
"2026/04/16","COILD","K6","VT","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","COLEN","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","COMOT","K2","CA","US","SPECIAL DP","2","Deleted",""
"2026/04/16","COMOT","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","COMUP","K6","VT","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","CONES","K2","CA","US","CONTROLLER","2","Deleted",""
"2026/04/16","CORKS","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","COXEP","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","CRETE","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","CROOZ","K6","MD","US","IAP","2","Deleted",""
"2026/04/16","CUBEL","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","CUCOO","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","CUDIX","K5","IN","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","CUNON","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","CUSDI","K6","PA","US","NOT REQUIRED","2","Deleted",""
"2026/04/16","CUTUP","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","DACUG","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","DAPAC","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","DARIA","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","DARRT","K6","NH","US","SPECIAL DP","2","Deleted",""
"2026/04/16","DARRT","K6","NH","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","DASHL","K3","SD","US","IAP","2","Deleted",""
"2026/04/16","DELYE","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","DEMSE","K5","KY","US","IAP","2","Deleted",""
"2026/04/16","DILLI","K4","TX","US","CONTROLLER","2","Deleted",""
"2026/04/16","DIMNI","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","DIXBO","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","DMGEZ","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","DMMWT","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","DOBYE","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","DROBB","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","DRUGG","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","DULAC","K1","WY","US","IAP","2","Deleted",""
"2026/04/16","DUMON","K5","KY","US","IAP","2","Deleted",""
"2026/04/16","DUNEE","K6","NY","US","SECTIONAL","2","Deleted",""
"2026/04/16","DUNKI","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","DUNME","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","DURHE","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","DUVEC","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","DYKEE","K2","CA","US","IAP","2","Deleted",""
"2026/04/16","EBNOW","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","ECTOR","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","EGMON","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","EHXIV","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","EKUKS","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","ELKES","K1","OR","US","CONTROLLER","2","Deleted",""
"2026/04/16","EMDEW","K3","ND","US","IAP","2","Deleted",""
"2026/04/16","EMEBY","K3","ND","US","IAP","2","Deleted",""
"2026/04/16","EMPOR","K6","PA","US","IAP","2","Deleted",""
"2026/04/16","EMUPE","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","ENTUR","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","EPICI","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","ERROX","K7","NC","US","SPECIAL DP","2","Deleted",""
"2026/04/16","ERROX","K7","NC","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","ESONE","K5","KY","US","CONTROLLER","2","Deleted",""
"2026/04/16","EUREK","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","EVAPE","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","EWABE","PH","HI","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","EWABE","PH","HI","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","EWAWI","K5","WI","US","CONTROLLER","2","Deleted",""
"2026/04/16","FAMEX","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","FAMSI","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","FANAB","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","FAVIG","K6","PA","US","SID","2","Deleted",""
"2026/04/16","FAVIG","K6","PA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","FAXIG","K5","IN","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","FELIT","K5","KY","US","IAP","2","Deleted",""
"2026/04/16","FEVOM","K4","TX","US","CONTROLLER","2","Deleted",""
"2026/04/16","FEVOM","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","FHRST","K6","MD","US","STAR","2","Deleted",""
"2026/04/16","FIDAR","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","FIKIB","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","FILKO","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","FILMA","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","FISBI","K2","AZ","US","IAP","2","Deleted",""
"2026/04/16","FISIX","K5","IL","US","IAP","2","Deleted",""
"2026/04/16","FIVLI","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","FIVMO","K5","OH","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","FIVMU","K5","IN","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","FIVUD","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","FLEAT","K2","CA","US","CONTROLLER","2","Deleted",""
"2026/04/16","FLIED","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","FODAR","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","FOODO","K5","OH","US","NOT REQUIRED","2","Deleted",""
"2026/04/16","FOOTE","K5","IN","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","FOOTE","K5","IN","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","FOOTE","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","FORRA","K7","FL","US","MILITARY IAP","2","Deleted",""
"2026/04/16","FRYII","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","GARON","K7","AL","US","IAP","2","Deleted",""
"2026/04/16","GEBEC","K2","NM","US","IAP","2","Deleted",""
"2026/04/16","GEBEL","K3","SD","US","IAP","2","Deleted",""
"2026/04/16","GHIIA","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","GILBA","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","GIRSE","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","GODFA","K6","NH","US","SPECIAL DP","2","Deleted",""
"2026/04/16","GODFA","K6","NH","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","GOKKE","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","GOMER","K4","TX","US","CONTROLLER","2","Deleted",""
"2026/04/16","GOPLY","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","GOTHE","K3","MN","US","CONTROLLER","2","Deleted",""
"2026/04/16","GOVEC","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","GROVY","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","HADGI","K5","IL","US","IAP","2","Deleted",""
"2026/04/16","HAKRE","K3","SD","US","IAP","2","Deleted",""
"2026/04/16","HAMKI","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","HARAN","K3","KS","US","CONTROLLER","2","Deleted",""
"2026/04/16","HARTZ","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","HAUWK","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","HAVAK","K4","OK","US","CONTROLLER","2","Deleted",""
"2026/04/16","HAZKU","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","HEIST","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","HEKOS","K5","OH","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","HELBA","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","HELOW","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","HEPVA","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","HESLO","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","HEVNA","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","HIBAT","K5","IN","US","SID","2","Deleted",""
"2026/04/16","HIBAT","K5","IN","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","HICNY","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","HIGDA","K1","WA","US","CONTROLLER","2","Deleted",""
"2026/04/16","HINES","K5","OH","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","HINES","K5","OH","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","HIRUV","K2","CA","US","CONTROLLER","2","Deleted",""
"2026/04/16","HIVAX","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","HIWAY","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","HOGSI","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","HOKOP","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","HOLYO","K2","CO","US","CONTROLLER","2","Deleted",""
"2026/04/16","HORBL","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","HOUSR","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","HUDDS","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","HUGUN","K2","AZ","US","IAP","2","Deleted",""
"2026/04/16","HUTIT","K7","AL","US","IAP","2","Deleted",""
"2026/04/16","IDOHY","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","IKABE","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","INDEP","K7","TN","US","IAP","2","Deleted",""
"2026/04/16","INDOO","K4","TX","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","INDOO","K4","TX","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","INDOO","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","INILE","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","IVUPE","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","IYABU","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","IZANO","K4","AR","US","IAP","2","Deleted",""
"2026/04/16","JABOS","K1","WY","US","IAP","2","Deleted",""
"2026/04/16","JADEX","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","JALEB","K2","NM","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","JALEB","K2","NM","US","IAP","2","Deleted",""
"2026/04/16","JAMMS","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","JAMOM","K5","OH","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","JANEE","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","JANLO","K5","OH","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","JARAM","K5","KY","US","CONTROLLER","2","Deleted",""
"2026/04/16","JARAM","K5","KY","US","IAP","2","Deleted",""
"2026/04/16","JAROT","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","JATAV","K7","GA","US","IAP","2","Deleted",""
"2026/04/16","JEBAT","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","JEDOK","K2","CA","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","JEDRI","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","JEGUP","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","JEKUM","K5","IN","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","JELBI","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","JERNU","K5","IL","US","IAP","2","Deleted",""
"2026/04/16","JESSI","PH","HI","US","MILITARY IAP","2","Deleted",""
"2026/04/16","JETIX","K6","CT","US","MILITARY IAP","2","Deleted",""
"2026/04/16","JEVGA","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","JEXIR","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","JIMMY","K6","VA","US","IAP","2","Deleted",""
"2026/04/16","JIMOB","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","JITOB","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","JOBAX","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","JOGPU","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","JOLLY","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","JOLVU","K5","IN","US","CONTROLLER","2","Deleted",""
"2026/04/16","JOLVU","K5","IN","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","JOLVU","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","JOTED","K2","AZ","US","IAP","2","Deleted",""
"2026/04/16","JOVAR","K5","IL","US","CONTROLLER","2","Deleted",""
"2026/04/16","JOVIR","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","JUGUD","K4","TX","US","CONTROLLER","2","Deleted",""
"2026/04/16","JUGUD","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","JULBU","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","JWASH","K6","MD","US","IAP","2","Deleted",""
"2026/04/16","KATTO","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","KEBDE","K1","WY","US","IAP","2","Deleted",""
"2026/04/16","KEDLE","K5","KY","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","KEDLE","K5","KY","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","KEDLE","K5","KY","US","IAP","2","Deleted",""
"2026/04/16","KEHFY","K2","NM","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","KEHFY","K2","NM","US","IAP","2","Deleted",""
"2026/04/16","KENDE","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","KENEC","K3","KS","US","CONTROLLER","2","Deleted",""
"2026/04/16","KEYED","K6","NY","US","SECTIONAL","2","Deleted",""
"2026/04/16","KEYLE","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","KIKKE","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","KLYNE","K5","OH","US","CONTROLLER","2","Deleted",""
"2026/04/16","KRAMS","K4","AR","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","KRAMS","K4","AR","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","KUDDO","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","KUDIC","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","KUKGE","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","LANIC","K2","NM","US","CONTROLLER","2","Deleted",""
"2026/04/16","LASYO","K4","LA","US","CONTROLLER","2","Deleted",""
"2026/04/16","LEASE","K6","MD","US","IAP","2","Deleted",""
"2026/04/16","LECIV","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","LEKBE","K3","ND","US","IAP","2","Deleted",""
"2026/04/16","LEVEL","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","LINCY","K5","IN","US","IAP","2","Deleted",""
"2026/04/16","LINCY","K5","IN","US","MILITARY IAP","2","Deleted",""
"2026/04/16","LINZZ","K5","OH","US","CONTROLLER LOW","2","Deleted",""
"2026/04/16","LINZZ","K5","OH","US","ENROUTE LOW","2","Deleted",""
"2026/04/16","LISSI","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","LOINS","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","LUDVG","K7","NC","US","SPECIAL IAP","2","Deleted",""
"2026/04/16","LUFFS","K4","LA","US","CONTROLLER","2","Deleted",""
"2026/04/16","LUFSY","K6","VA","US","CONTROLLER","2","Deleted",""
"2026/04/16","LUKCO","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","LUYIB","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","LYHNE","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","MABEH","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","MABGY","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","MABTE","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","MACCY","K5","OH","US","IAP","2","Deleted",""
"2026/04/16","MACEP","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","MACHE","TJ","PR","US","MILITARY IAP","2","Deleted",""
"2026/04/16","MACJE","K2","AZ","US","IAP","2","Deleted",""
"2026/04/16","MACVE","K7","MS","US","IAP","2","Deleted",""
"2026/04/16","MADBE","K5","MI","US","IAP","2","Deleted",""
"2026/04/16","MADGE","K4","OK","US","IAP","2","Deleted",""
"2026/04/16","MADYA","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","MAFAX","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","MAFDY","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","MAFJA","K3","MO","US","IAP","2","Deleted",""
"2026/04/16","MAFWI","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","MAGOW","K7","TN","US","IAP","2","Deleted",""
"2026/04/16","MAHFI","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","MAHIW","K3","IA","US","IAP","2","Deleted",""
"2026/04/16","MAHLA","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","MAJAK","K4","LA","US","IAP","2","Deleted",""
"2026/04/16","MAJLO","K4","TX","US","IAP","2","Deleted",""
"2026/04/16","MAJLY","K6","NY","US","IAP","2","Deleted",""
"2026/04/16","MALDS","K5","WI","US","IAP","2","Deleted",""
"2026/04/16","MALKS","K3","MN","US","IAP","2","Deleted",""
"2026/04/16","MALNC","K3","KS","US","IAP","2","Deleted",""
"2026/04/16","MALYS","K3","MO","US","IAP","2","Deleted",""
